Row ID,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,Segment,Country,City,State,postal_code,Region,product_id,Category,sub_category,product_name,Sales,Quantity,Discount,Profit,year_month,delivery_days
3393,CA-2014-166471,09-08-2014,13-08-2014,Standard Class,MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,219,2,0.20,-44,2014-08,4
3395,US-2017-131583,10-06-2017,10-06-2017,Same Day,CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",40,6,0.20,15,2017-06,0
3396,US-2017-148362,01-07-2017,08-07-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",444,4,0.00,13,2017-07,7
3397,US-2017-148362,01-07-2017,08-07-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,170,1,0.00,78,2017-07,7
3398,US-2017-148362,01-07-2017,08-07-2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,26,4,0.00,12,2017-07,7
3403,CA-2015-129700,04-05-2015,05-05-2015,First Class,LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,60477,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,22,7,0.60,-9,2015-05,1
3416,CA-2016-116540,02-09-2016,02-09-2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,2,1,0.00,1,2016-09,0
3417,CA-2016-116540,02-09-2016,02-09-2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8,2,0.00,4,2016-09,0
3420,CA-2015-150791,06-09-2015,13-09-2015,Standard Class,CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10024,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",272,2,0.10,60,2015-09,7
3428,US-2017-111024,03-07-2017,06-07-2017,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",33,4,0.20,11,2017-07,3
3429,US-2017-111024,03-07-2017,06-07-2017,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130,East,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",215,2,0.40,-104,2017-07,3
3430,US-2017-111024,03-07-2017,06-07-2017,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",31,6,0.20,11,2017-07,3
3431,CA-2017-148264,08-12-2017,09-12-2017,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,30,3,0.00,9,2017-12,1
3432,CA-2017-148264,08-12-2017,09-12-2017,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,FUR-FU-10002703,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",129,2,0.00,15,2017-12,1
3433,CA-2017-148264,08-12-2017,09-12-2017,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,60,9,0.00,29,2017-12,1
3434,CA-2017-131212,05-12-2017,09-12-2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,25,3,0.20,8,2017-12,4
3435,CA-2017-131212,05-12-2017,09-12-2017,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,15,6,0.20,5,2017-12,4
3442,CA-2014-158337,11-03-2014,14-03-2014,Second Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% RÃ©sumÃ© Paper, 24lb.",109,14,0.00,49,2014-03,3
3446,CA-2015-131779,12-06-2015,17-06-2015,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",30,5,0.00,5,2015-06,5
3447,CA-2016-158869,06-08-2016,07-08-2016,First Class,AH-10690,Anna HÃ¤berlin,Corporate,United States,New York City,New York,10024,East,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,71,2,0.00,33,2016-08,1
3448,CA-2017-102554,11-06-2017,15-06-2017,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Auburn,Alabama,36830,South,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",4,2,0.00,1,2017-06,4
3449,CA-2016-162614,07-10-2016,13-10-2016,Standard Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,27,2,0.20,9,2016-10,6
3450,CA-2014-168592,08-09-2014,14-09-2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",57,5,0.00,24,2014-09,6
3451,CA-2014-168592,08-09-2014,14-09-2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,15,1,0.00,4,2014-09,6
3452,CA-2014-168592,08-09-2014,14-09-2014,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4,2,0.00,2,2014-09,6
3454,CA-2015-153325,01-03-2015,02-03-2015,Second Class,ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",59,4,0.00,27,2015-03,1
3455,CA-2015-153626,09-07-2015,14-07-2015,Standard Class,EB-13870,Emily Burns,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10000657,Office Supplies,Art,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",5,3,0.20,1,2015-07,5
3462,CA-2017-114258,05-11-2017,10-11-2017,Second Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,493,4,0.20,55,2017-11,5
3465,CA-2017-128699,03-12-2017,05-12-2017,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,Jacksonville,Florida,32216,South,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,48,1,0.20,7,2017-12,2
3466,US-2015-147242,10-09-2015,14-09-2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,62,2,0.00,16,2015-09,4
3467,US-2015-147242,10-09-2015,14-09-2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,362,2,0.00,83,2015-09,4
3468,US-2015-147242,10-09-2015,14-09-2015,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,279,9,0.00,125,2015-09,4
3470,CA-2015-100888,06-04-2015,10-04-2015,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,48,3,0.20,16,2015-04,4
3471,US-2016-150035,01-12-2016,05-12-2016,Standard Class,CL-11890,Carl Ludwig,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,17,2,0.00,4,2016-12,4
3472,CA-2017-122644,12-11-2017,17-11-2017,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,11,2,0.20,4,2017-11,5
3473,CA-2017-122644,12-11-2017,17-11-2017,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Columbus,Ohio,43229,East,TEC-AC-10003614,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",19,2,0.20,3,2017-11,5
3474,CA-2017-111815,03-03-2017,10-03-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,181,1,0.00,47,2017-03,7
3475,CA-2017-111815,03-03-2017,10-03-2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,100,2,0.00,43,2017-03,7
3479,CA-2016-131289,08-12-2016,14-12-2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,OFF-AR-10003056,Office Supplies,Art,Newell 341,9,2,0.00,2,2016-12,6
3480,CA-2016-131289,08-12-2016,14-12-2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,45,7,0.00,22,2016-12,6
3481,CA-2016-131289,08-12-2016,14-12-2016,Standard Class,SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,1422,6,0.20,-195,2016-12,6
3482,CA-2014-124023,07-04-2014,10-04-2014,First Class,PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",9,2,0.00,3,2014-04,3
3488,CA-2017-120705,05-09-2017,11-09-2017,Standard Class,MG-17875,Michael Grace,Home Office,United States,Fort Lauderdale,Florida,33311,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147,2,0.20,-29,2017-09,6
3489,CA-2015-157322,02-07-2015,06-07-2015,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408,2,0.30,-6,2015-07,4
3490,CA-2015-157322,02-07-2015,06-07-2015,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382,6,0.30,-93,2015-07,4
3491,CA-2015-157322,02-07-2015,06-07-2015,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,69,5,0.20,6,2015-07,4
3492,CA-2015-157322,02-07-2015,06-07-2015,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,436,3,0.20,49,2015-07,4
3493,CA-2015-157322,02-07-2015,06-07-2015,Standard Class,RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6Â” x 11Â”",11,2,0.20,4,2015-07,4
3497,CA-2016-107328,08-08-2016,15-08-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",513,2,0.20,13,2016-08,7
3498,CA-2016-107328,08-08-2016,15-08-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,488,6,0.00,137,2016-08,7
3499,CA-2016-107328,08-08-2016,15-08-2016,Standard Class,CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,15,5,0.20,5,2016-08,7
3503,CA-2017-125115,10-04-2017,10-04-2017,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,10,2,0.20,4,2017-04,0
3504,CA-2017-125115,10-04-2017,10-04-2017,Same Day,RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,78745,Central,TEC-AC-10001714,Technology,Accessories,LogitechÂ MX Performance Wireless Mouse,96,3,0.20,20,2017-04,0
3513,CA-2017-140326,04-09-2017,06-09-2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,FUR-BO-10000112,Furniture,Bookcases,"Bush Birmingham Collection Bookcase, Dark Cherry",825,9,0.30,-118,2017-09,2
3514,CA-2017-140326,04-09-2017,06-09-2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",18,3,0.20,6,2017-09,2
3515,CA-2017-140326,04-09-2017,06-09-2017,First Class,HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",7,3,0.20,1,2017-09,2
3517,US-2016-113649,09-08-2016,12-08-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,31,9,0.20,10,2016-08,3
3518,US-2016-113649,09-08-2016,12-08-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,45,2,0.20,4,2016-08,3
3519,US-2016-113649,09-08-2016,12-08-2016,First Class,HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,570,4,0.20,64,2016-08,3
3521,CA-2015-168767,10-04-2015,15-04-2015,Standard Class,DM-12955,Dario Medina,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,13,2,0.20,4,2015-04,5
3524,CA-2016-137673,05-09-2016,10-09-2016,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116,8,0.00,29,2016-09,5
3526,CA-2017-148922,10-12-2017,15-12-2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,600,3,0.00,258,2017-12,5
3527,CA-2017-148922,10-12-2017,15-12-2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,39,3,0.00,1,2017-12,5
3528,CA-2017-148922,10-12-2017,15-12-2017,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,46,8,0.00,22,2017-12,5
3538,CA-2014-158771,09-05-2014,09-05-2014,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10000107,Office Supplies,Storage,Fellowes Super Stor/Drawer,83,3,0.00,15,2014-05,0
3539,CA-2014-158771,09-05-2014,09-05-2014,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10001641,Office Supplies,Labels,Avery 518,9,3,0.00,5,2014-05,0
3540,CA-2014-158771,09-05-2014,09-05-2014,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-LA-10003121,Office Supplies,Labels,Avery 506,21,5,0.00,9,2014-05,0
3541,CA-2014-158771,09-05-2014,09-05-2014,Same Day,SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),45,7,0.00,22,2014-05,0
3557,CA-2017-118542,01-12-2017,05-12-2017,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,45,7,0.00,22,2017-12,4
3558,CA-2017-118542,01-12-2017,05-12-2017,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",10,2,0.20,4,2017-12,4
3559,CA-2017-152737,07-11-2017,12-11-2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,22,4,0.20,8,2017-11,5
3560,CA-2017-152737,07-11-2017,12-11-2017,Standard Class,TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West,TEC-AC-10004975,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,440,4,0.00,145,2017-11,5
3561,CA-2017-109757,04-09-2017,09-09-2017,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,8,4,0.20,1,2017-09,5
3562,CA-2017-109757,04-09-2017,09-09-2017,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,26,5,0.70,-20,2017-09,5
3563,CA-2017-109757,04-09-2017,09-09-2017,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,4,2,0.70,-3,2017-09,5
3564,CA-2017-109757,04-09-2017,09-09-2017,Second Class,MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",12,4,0.20,4,2017-09,5
3565,CA-2016-130029,03-07-2016,06-07-2016,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,13,2,0.00,6,2016-07,3
3566,CA-2016-130029,03-07-2016,06-07-2016,First Class,GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",4,2,0.00,0,2016-07,3
3567,CA-2017-103877,07-09-2017,14-09-2017,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1578,3,0.00,757,2017-09,7
3568,CA-2016-137176,09-09-2016,14-09-2016,Second Class,DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,75220,Central,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",15,4,0.60,-12,2016-09,5
3569,CA-2017-168109,03-07-2017,03-07-2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,60,2,0.00,26,2017-07,0
3570,CA-2017-168109,03-07-2017,03-07-2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395,6,0.20,210,2017-07,0
3571,CA-2017-168109,03-07-2017,03-07-2017,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1688,4,0.00,743,2017-07,0
